Date,Open,High,Low,Close,Volume,Change
20-Jul-07,"13,055.44","13,351.79","12,950.52","13,351.79","329,728,192",157.11
19-Jul-07,"13,691.49","13,707.49","13,134.37","13,194.68","405,961,536",-465.16
18-Jul-07,"13,974.14","14,065.96","13,541.85","13,659.84","547,278,336",-393.21
17-Jul-07,"13,936.34","14,055.08","13,887.41","14,053.05","397,811,680",107.81
16-Jul-07,"14,196.36","14,201.12","13,869.45","13,945.24","394,964,896",-256.99
13-Jul-07,"14,124.41","14,290.43","14,087.12","14,202.23","612,781,760",70.05
12-Jul-07,"13,972.88","14,169.18","13,972.88","14,132.18","522,470,752",164.78
11-Jul-07,"13,916.79","13,981.87","13,781.37","13,967.40","422,045,600",49.97
10-Jul-07,"14,027.62","14,124.06","13,889.99","13,917.43","482,447,584",-103.47
09-Jul-07,"13,998.88","14,079.26","13,963.34","14,020.90","408,712,064",35.01
06-Jul-07,"13,958.61","14,027.98","13,928.06","13,985.89","471,200,832",43.32
05-Jul-07,"13,924.12","14,003.63","13,917.73","13,942.57","433,619,424",73.56
04-Jul-07,"13,810.68","13,930.02","13,810.68","13,869.01","407,712,960",59.9
03-Jul-07,"13,937.52","13,995.60","13,773.57","13,809.11","474,553,312",-120.59
02-Jul-07,"13,789.89","13,949.14","13,789.89","13,929.70","471,708,992",157.24
29-Jun-07,"13,731.86","13,805.55","13,646.04","13,772.46","576,418,112",44.51
28-Jun-07,"13,684.79","13,767.64","13,674.51","13,727.95","504,807,520",58.92
27-Jun-07,"13,614.55","13,682.78","13,614.55","13,669.03","453,226,144",97.96
26-Jun-07,"13,581.09","13,623.25","13,547.88","13,571.07","444,041,152",30.62
25-Jun-07,"13,400.00","13,545.14","13,400.00","13,540.45","360,479,520",147.98
22-Jun-07,"13,553.66","13,574.82","13,249.27","13,392.47","401,421,888",-153.56
21-Jun-07,"13,557.87","13,611.84","13,505.47","13,546.03","484,071,072",-10.7
20-Jun-07,"13,499.83","13,597.66","13,456.04","13,556.73","396,828,000",62.59
19-Jun-07,"13,577.83","13,633.73","13,483.04","13,494.14","313,796,928",-73.26
18-Jun-07,"13,466.88","13,580.52","13,460.00","13,567.40","304,578,848",128.93
15-Jun-07,"13,471.62","13,520.02","13,303.18","13,438.47","334,191,488",-23.99
14-Jun-07,"13,482.13","13,613.26","13,428.83","13,462.46","506,092,992",-13.42
13-Jun-07,"13,332.46","13,492.62","13,316.90","13,475.88","502,210,496",149.71
12-Jun-07,"13,274.88","13,390.63","13,274.88","13,326.17","399,911,584",57.89
11-Jun-07,"13,281.12","13,382.66","13,220.81","13,268.28","350,578,432",-6.59
08-Jun-07,"13,242.50","13,313.43","13,149.50","13,274.87","363,871,936",37.24
07-Jun-07,"13,221.88","13,312.83","13,181.84","13,237.63","349,669,888",25.52
06-Jun-07,"13,166.77","13,332.24","13,146.12","13,212.11","561,860,416",45.43
05-Jun-07,"12,986.93","13,171.11","12,959.61","13,166.68","476,078,048",210.41
04-Jun-07,"12,935.32","13,012.57","12,872.57","12,956.27","351,112,256",22.61
01-Jun-07,"13,013.81","13,041.04","12,926.48","12,933.66","460,166,784",-27.48
31-May-07,"12,830.79","12,994.38","12,830.79","12,961.14","482,623,456",154.21
30-May-07,"12,852.17","12,877.14","12,783.09","12,806.93","353,147,488",-10.38
29-May-07,"12,836.86","12,895.08","12,755.22","12,817.31","467,901,600",-13.42
28-May-07,"12,764.01","12,862.34","12,764.01","12,830.73","410,692,736",98.32
25-May-07,"12,674.10","12,784.09","12,674.10","12,732.41","514,594,048",69
24-May-07,"12,547.48","12,674.09","12,547.48","12,663.41","421,648,832",164.69
23-May-07,"12,455.67","12,528.73","12,416.06","12,498.72","283,338,912",62.34
22-May-07,"12,287.96","12,453.32","12,287.96","12,436.38","270,056,896",153.15
21-May-07,"12,318.62","12,337.66","12,269.92","12,283.23","159,685,568",-57.19
18-May-07,"12,273.38","12,350.23","12,273.38","12,340.42","241,530,672",89.17
17-May-07,"12,280.00","12,303.30","12,206.85","12,251.25","208,783,344",-7.6
16-May-07,"12,400.73","12,451.29","12,114.77","12,258.85","292,431,168",-112.03
15-May-07,"12,408.39","12,499.53","12,354.70","12,370.88","334,610,848",27.2
14-May-07,"12,088.25","12,377.05","12,088.25","12,343.68","303,427,552",-23.94
11-May-07,"12,337.81","12,415.53","12,299.44","12,367.62","266,519,440",20.72
10-May-07,"12,403.78","12,426.15","12,308.70","12,346.90","308,144,704",-46.66
09-May-07,"12,375.89","12,435.39","12,319.36","12,393.56","386,850,752",61.65
08-May-07,"12,091.78","12,332.89","12,062.64","12,331.91","335,973,184",253.01
07-May-07,"12,487.36","12,487.36","12,049.68","12,078.90","322,054,176",-433.18
04-May-07,"12,438.55","12,533.93","12,438.55","12,512.08","397,973,952",81.91
03-May-07,"12,433.72","12,482.02","12,371.02","12,430.17","363,216,032",-3.59
02-May-07,"12,372.29","12,493.72","12,372.29","12,433.76","431,508,448",64.06
30-Apr-07,"12,236.67","12,376.42","12,224.77","12,369.70","349,719,328",134.51
27-Apr-07,"12,214.08","12,288.70","12,198.68","12,235.19","395,817,344",26.32
26-Apr-07,"12,180.02","12,208.87","12,153.82","12,208.87","331,662,656",33.42
25-Apr-07,"12,193.71","12,243.03","12,156.85","12,175.45","354,050,720",23.92
24-Apr-07,"12,051.18","12,183.43","12,051.18","12,151.53","326,914,848",132.85
23-Apr-07,"12,097.48","12,123.72","11,984.18","12,018.68","226,437,408",-72.85
20-Apr-07,"12,117.87","12,185.72","12,059.75","12,091.53","336,011,904",-31.01
19-Apr-07,"12,204.39","12,234.99","12,105.54","12,122.54","410,643,840",-66.75
18-Apr-07,"12,035.31","12,204.35","12,035.31","12,189.29","549,216,192",185.72
17-Apr-07,"12,012.39","12,073.05","11,873.57","12,003.57","401,372,128",-1.02
16-Apr-07,"11,991.38","12,053.46","11,960.94","12,004.59","334,374,208",26.85
13-Apr-07,"11,927.02","11,987.50","11,908.66","11,977.74","284,852,704",71.82
12-Apr-07,"11,925.84","11,964.13","11,876.39","11,905.92","369,340,416",10.92
11-Apr-07,"11,802.62","11,899.25","11,792.65","11,895.00","378,094,400",120.18
10-Apr-07,"11,690.55","11,831.42","11,690.55","11,774.82","323,909,024",93.64
09-Apr-07,"11,680.53","11,711.77","11,614.17","11,681.18","323,460,800",25.54
06-Apr-07,"11,597.07","11,676.71","11,587.51","11,655.64","364,571,872",59.56
05-Apr-07,"11,431.18","11,596.08","11,401.18","11,596.08","302,669,760",181.22
04-Apr-07,"11,434.22","11,505.57","11,407.59","11,414.86","288,426,880",-17.88
03-Apr-07,"11,284.49","11,435.03","11,283.38","11,432.74","196,908,192",155.61
02-Apr-07,"11,286.22","11,290.05","11,245.12","11,277.13","73,447,224",5.54
30-Mar-07,"11,263.37","11,279.62","11,220.00","11,271.59","229,256,992",50.08
29-Mar-07,"11,218.24","11,250.63","11,126.19","11,221.51","187,028,976",-12.05
28-Mar-07,"11,347.72","11,367.19","11,193.77","11,233.56","192,501,696",-94.89
27-Mar-07,"11,330.68","11,383.12","11,262.44","11,328.45","214,495,728",26.83
26-Mar-07,"11,335.09","11,350.21","11,256.22","11,301.62","156,805,584",5.56
22-Mar-07,"11,335.09","11,343.27","11,254.31","11,296.06","141,099,856",-1.32
21-Mar-07,"11,390.89","11,439.62","11,260.21","11,297.38","232,251,248",-34.41
20-Mar-07,"11,218.30","11,372.57","11,159.40","11,331.79","211,199,840",188.43
19-Mar-07,"11,413.02","11,454.59","11,118.57","11,143.36","196,195,216",-230.67
16-Mar-07,"11,343.75","11,438.88","11,338.92","11,374.03","200,614,992",63.15
15-Mar-07,"11,267.00","11,344.77","11,259.99","11,310.88","214,253,824",30.54
14-Mar-07,"11,384.43","11,412.39","11,266.35","11,280.34","243,379,232",-124.51
13-Mar-07,"11,444.44","11,496.13","11,391.00","11,404.85","312,946,464",-2.97
12-Mar-07,"11,415.08","11,453.43","11,322.67","11,407.82","246,555,344",-5.3
09-Mar-07,"11,282.65","11,447.55","11,264.97","11,413.12","428,500,928",129.88
08-Mar-07,"11,151.75","11,284.24","11,151.75","11,283.24","369,418,848",136.89
07-Mar-07,"10,974.61","11,146.35","10,923.90","11,146.35","252,338,912",222.44
06-Mar-07,"11,000.00","11,070.69","10,881.57","10,923.91","188,931,808",23.69
05-Mar-07,"11,089.49","11,089.49","10,854.46","10,900.22","160,748,496",-233.13
02-Mar-07,"11,257.99","11,290.35","11,104.74","11,133.35","170,773,456",-74.29
01-Mar-07,"11,193.49","11,288.20","11,136.95","11,207.64",0,27.62
28-Feb-07,"11,265.00","11,376.12","11,157.77","11,180.02","216,074,400",-194.98
27-Feb-07,"11,398.71","11,413.30","11,251.10","11,375.00","271,782,688",-18.69
26-Feb-07,"11,593.80","11,619.75","11,387.32","11,393.69","240,647,920",-214.15
23-Feb-07,"11,564.35","11,636.87","11,550.32","11,607.84","320,231,968",64.85
22-Feb-07,"11,547.64","11,625.64","11,510.54","11,542.99","258,191,680",21.5
21-Feb-07,"11,445.69","11,538.49","11,393.22","11,521.49","276,028,064",58.31
20-Feb-07,"11,579.75","11,676.01","11,435.10","11,463.18","417,455,744",-114.53
19-Feb-07,"11,327.52","11,578.38","11,311.35","11,577.71","278,275,904",198.31
16-Feb-07,"11,476.19","11,481.98","11,332.23","11,379.40","196,449,136",-88.37
15-Feb-07,"11,450.85","11,477.00","11,314.68","11,467.77","288,401,472",13
14-Feb-07,"11,673.41","11,766.97","11,285.93","11,454.77","461,156,800",-188.99
13-Feb-07,"11,583.73","11,674.46","11,502.81","11,643.76","419,394,336",14.01
12-Feb-07,"11,882.23","11,926.14","11,611.39","11,629.75","378,653,696",-214.9
09-Feb-07,"11,917.23","12,047.40","11,804.02","11,844.65","558,974,080",-23.48
08-Feb-07,"11,757.55","11,907.96","11,731.84","11,868.13","569,225,152",139.1
07-Feb-07,"11,656.39","11,756.18","11,601.17","11,729.03","479,771,328",96.99
06-Feb-07,"11,637.06","11,763.17","11,613.21","11,632.04","513,775,680",42.4
02-Feb-07,"11,397.36","11,589.64","11,376.81","11,589.64","531,512,480",240.2
01-Feb-07,"11,308.52","11,394.08","11,259.66","11,349.44","480,905,216",77.11
31-Jan-07,"11,154.35","11,272.33","11,154.35","11,272.33","321,612,896",166.99
26-Jan-07,"11,075.62","11,113.31","11,036.95","11,105.34","393,857,632",74.26
25-Jan-07,"10,943.86","11,083.27","10,943.86","11,031.08","440,518,752",174.34
24-Jan-07,"10,757.25","10,856.74","10,757.25","10,856.74","308,090,432",154.2
23-Jan-07,"10,744.35","10,787.54","10,698.41","10,702.54","175,411,696",-3.33
22-Jan-07,"10,686.12","10,709.09","10,619.47","10,705.87","221,682,464",64.56
19-Jan-07,"10,663.43","10,688.82","10,613.15","10,641.31","186,073,904",0.9
18-Jan-07,"10,664.05","10,680.63","10,578.56","10,640.41","219,207,040",25.46
17-Jan-07,"10,604.03","10,676.62","10,583.36","10,614.95","290,587,072",24.02
16-Jan-07,"10,502.34","10,590.93","10,496.19","10,590.93","221,305,536",85.08
15-Jan-07,"10,465.06","10,556.65","10,465.06","10,505.85","225,241,440",80.39
12-Jan-07,"10,360.19","10,446.78","10,328.16","10,425.46","209,130,720",66.82
11-Jan-07,"10,365.32","10,394.52","10,318.98","10,358.64","152,671,056",-15.82
10-Jan-07,"10,416.38","10,424.67","10,355.10","10,374.46","200,530,144",-30.76
09-Jan-07,"10,262.87","10,419.30","10,262.87","10,405.22","248,149,264",167.9
08-Jan-07,"10,167.65","10,301.48","10,167.65","10,237.32","164,230,944",89.96
05-Jan-07,"10,187.77","10,210.29","10,091.40","10,147.36","126,434,320",-38.83
04-Jan-07,"10,063.22","10,188.51","10,061.17","10,186.19","137,718,352",119.51
03-Jan-07,"10,049.26","10,066.91","10,020.07","10,066.68","39,200,120",26.18
29-Dec-06,"10,066.32","10,105.99","10,028.62","10,040.50","105,577,280",-17.97
28-Dec-06,"10,038.62","10,087.36","9,985.01","10,058.47","121,253,240",26.3
27-Dec-06,"10,030.00","10,155.49","9,996.11","10,032.17","161,000,912",6.83
26-Dec-06,"9,908.29","10,054.00","9,844.35","10,025.34","140,986,752",131.35
22-Dec-06,"9,915.69","9,940.91","9,696.67","9,893.99","262,785,696",-29.13
21-Dec-06,"10,169.40","10,202.65","9,908.71","9,923.12","179,335,248",-259.34
20-Dec-06,"10,064.22","10,182.46","9,963.21","10,182.46","226,797,536",126.81
19-Dec-06,"10,305.67","10,370.06","9,982.04","10,055.65","235,250,608",-285.75
18-Dec-06,"10,571.80","10,573.36","10,307.78","10,341.40","138,163,120",-210.47
15-Dec-06,"10,597.35","10,634.63","10,532.40","10,551.87","95,431,816",-52.56
14-Dec-06,"10,617.95","10,643.35","10,587.06","10,604.43","95,274,584",15.87
13-Dec-06,"10,672.21","10,674.33","10,566.30","10,588.56","106,371,840",-57.02
12-Dec-06,"10,595.00","10,689.92","10,595.00","10,645.58","163,131,008",61.1
11-Dec-06,"10,557.24","10,598.58","10,486.17","10,584.48","125,035,616",22.51
08-Dec-06,"10,645.20","10,663.40","10,514.13","10,561.97","178,365,040",-80.71
07-Dec-06,"10,727.84","10,743.98","10,629.34","10,642.68","240,143,808",-35.31
06-Dec-06,"10,609.35","10,720.82","10,595.26","10,677.99","321,194,208",127.21
05-Dec-06,"10,453.91","10,550.78","10,438.45","10,550.78","218,348,960",133.39
04-Dec-06,"10,354.13","10,455.56","10,324.74","10,417.39","162,079,456",29.2
01-Dec-06,"10,478.92","10,487.97","10,315.22","10,388.19","172,052,400",-231.28
30-Nov-06,"10,638.72","10,703.34","10,512.81","10,619.47","179,715,104",24.64
29-Nov-06,"10,750.58","10,788.94","10,566.25","10,594.83","190,055,760",-168.03
28-Nov-06,"10,758.60","10,811.95","10,690.58","10,762.86","190,768,688",12.46
27-Nov-06,"10,880.00","10,911.52","10,744.88","10,750.40","181,933,552",-120.5
24-Nov-06,"10,888.82","10,935.41","10,813.32","10,870.90","350,087,584",3.79
23-Nov-06,"10,685.01","10,884.70","10,685.01","10,867.11","345,268,000",220.87
22-Nov-06,"10,636.21","10,657.33","10,569.12","10,646.24","231,657,984",23.69
21-Nov-06,"10,404.49","10,673.71","10,404.49","10,622.55","243,959,200",191.89
20-Nov-06,"10,647.05","10,647.77","10,421.74","10,430.66","213,920,640",-275.21
17-Nov-06,"10,856.60","10,945.35","10,683.05","10,705.87","306,788,192",-144.65
16-Nov-06,"10,835.53","10,870.42","10,710.83","10,850.52","229,321,968",36.59
15-Nov-06,"10,869.69","10,966.79","10,799.05","10,813.93","229,354,464",-55.7
14-Nov-06,"10,762.08","10,892.90","10,726.68","10,869.63","193,344,336",125.75
13-Nov-06,"10,830.01","10,861.74","10,683.27","10,743.88","203,509,856",4.43
10-Nov-06,"10,885.25","10,973.08","10,729.90","10,739.45","271,153,120",-233.8
08-Nov-06,"11,024.26","11,032.30","10,854.91","10,973.25","252,458,016",-43.87
07-Nov-06,"11,022.37","11,079.63","10,733.83","11,017.12","284,488,224",4.53
06-Nov-06,"11,290.96","11,297.67","11,009.24","11,012.59","239,775,872",-234.11
03-Nov-06,"11,173.70","11,246.70","11,073.35","11,246.70","402,696,672",301.36
02-Nov-06,"11,047.86","11,128.63","10,865.91","10,945.34","277,655,104",-65.8
01-Nov-06,"11,249.82","11,289.21","10,933.68","11,011.14","310,985,696",-316.57
31-Oct-06,"11,490.84","11,514.79","11,327.71","11,327.71","412,389,536",-200.56
30-Oct-06,"11,624.97","11,635.40","11,434.93","11,528.27","365,226,784",-36.98
19-Oct-06,"11,446.56","11,596.34","11,439.00","11,565.25","311,092,416",165.56
18-Oct-06,"11,201.60","11,438.15","11,201.60","11,399.69","337,619,968",231.76
17-Oct-06,"10,970.69","11,167.93","10,970.69","11,167.93","224,740,032",258.62
16-Oct-06,"10,958.16","10,965.83","10,902.99","10,909.31","78,805,232",-15.27
13-Oct-06,"10,906.71","10,969.15","10,877.97","10,924.58","130,849,880",43.69
12-Oct-06,"10,876.92","10,906.49","10,832.45","10,880.89","152,404,400",-5.89
11-Oct-06,"10,998.66","11,059.62","10,879.27","10,886.78","228,924,416",-72.57
10-Oct-06,"10,982.72","11,017.28","10,888.71","10,959.35","240,436,944",16.43
09-Oct-06,"10,997.67","11,015.74","10,888.32","10,942.92","226,766,720",15.87
06-Oct-06,"10,860.00","10,946.58","10,838.76","10,927.05","258,492,944",71.17
05-Oct-06,"10,768.92","10,877.83","10,768.92","10,855.88","320,593,440",111.21
04-Oct-06,"10,547.79","10,744.67","10,531.45","10,744.67","240,488,128",151.95
03-Oct-06,"10,629.32","10,698.69","10,559.86","10,592.72","253,475,520",-23.52
02-Oct-06,"10,541.48","10,653.26","10,541.48","10,616.24","224,694,528",103.72
29-Sep-06,"10,523.97","10,562.64","10,493.25","10,512.52","186,852,288",-16.3
28-Sep-06,"10,486.95","10,547.64","10,476.37","10,528.82","318,495,072",142.3
27-Sep-06,"10,353.51","10,403.65","10,353.51","10,386.52","203,664,768",80.89
26-Sep-06,"10,276.18","10,310.18","10,228.89","10,305.63","160,838,016",52.39
25-Sep-06,"10,312.46","10,361.97","10,181.39","10,253.24","178,155,264",-53.51
22-Sep-06,"10,175.00","10,346.53","10,175.00","10,306.75","332,762,496",148.8
21-Sep-06,"10,064.95","10,158.86","10,064.79","10,157.95","212,273,360",125.26
20-Sep-06,"9,905.00","10,040.98","9,903.52","10,032.69","143,352,368",123.72
19-Sep-06,"9,868.42","9,965.24","9,798.77","9,908.97","93,808,064",27.87
18-Sep-06,"10,026.11","10,030.33","9,853.94","9,881.10","79,474,480",-103.47
15-Sep-06,"10,040.75","10,073.62","9,961.66","9,984.57","101,987,744",-44.03
14-Sep-06,"10,022.01","10,078.39","9,932.74","10,028.60","141,813,888",38.55
13-Sep-06,"10,168.46","10,183.74","9,980.13","9,990.05","194,944,544",-167.55
12-Sep-06,"10,013.78","10,180.42","10,000.21","10,157.60","214,611,488",264.7
11-Sep-06,"9,981.99","9,999.04","9,876.15","9,892.90","73,470,848",-72.31
08-Sep-06,"9,913.18","9,983.00","9,826.47","9,965.21","121,264,080",37.23
07-Sep-06,"10,075.00","10,116.45","9,921.32","9,927.98","142,340,432",-141.78
06-Sep-06,"10,016.17","10,081.68","9,967.96","10,069.76","153,162,368",67.98
05-Sep-06,"10,146.87","10,161.70","9,954.94","10,001.78","199,783,440",-124.13
04-Sep-06,"10,179.83","10,219.72","10,123.18","10,125.91","208,500,000",-45.06
01-Sep-06,"10,070.00","10,170.97","10,024.27","10,170.97","171,682,624",107.43
31-Aug-06,"10,139.40","10,178.43","9,978.78","10,063.54","166,368,608",-22.8
30-Aug-06,"9,997.05","10,176.40","9,997.05","10,086.34","270,064,480",143.07
29-Aug-06,"9,880.25","9,949.68","9,795.81","9,943.27","204,606,032",66.68
28-Aug-06,"9,380.23","9,880.87","9,364.69","9,876.59","223,179,504",291.8
25-Aug-06,"9,907.55","9,971.43","9,553.37","9,584.79","253,533,072",-371.22
24-Aug-06,"10,265.15","10,330.97","9,931.53","9,956.01","192,843,120",-287.9
23-Aug-06,"10,217.53","10,249.29","10,111.27","10,243.91","155,571,488",22.42
22-Aug-06,"10,493.43","10,529.44","10,118.18","10,221.49","220,002,048",-260.15
21-Aug-06,"10,580.85","10,603.27","10,413.12","10,481.64","161,267,616",-81.24
18-Aug-06,"10,547.13","10,599.17","10,548.72","10,562.88","126,074,088",5.59
17-Aug-06,"10,633.38","10,642.26","10,524.39","10,557.29","236,204,320",-19.49
16-Aug-06,"10,329.74","10,588.54","10,297.59","10,576.78","221,616,304",259.88
15-Aug-06,"10,430.00","10,439.18","10,290.06","10,316.90","88,928,760",-89.5
11-Aug-06,"10,556.84","10,561.41","10,321.58","10,406.40","194,216,848",-118.69
10-Aug-06,"10,698.43","10,719.02","10,326.26","10,525.09","254,435,904",-130.48
09-Aug-06,"10,873.00","10,892.17","10,589.29","10,655.57","260,553,056",-173.33
08-Aug-06,"10,884.64","10,908.28","10,798.40","10,828.90","260,812,192",-17.7
07-Aug-06,"10,820.24","10,855.84","10,733.88","10,846.60","291,253,376",74.02
04-Aug-06,"10,716.42","10,774.94","10,716.42","10,772.58","316,639,296",101.49
03-Aug-06,"10,656.54","10,704.17","10,646.95","10,671.09","268,232,144",112.78
02-Aug-06,"10,505.00","10,660.86","10,484.87","10,558.31","330,579,392",51.22
01-Aug-06,"10,487.80","10,590.50","10,433.96","10,507.09","284,526,880",9.43
31-Jul-06,"10,404.32","10,497.93","10,404.32","10,497.66","189,053,776",144.14
28-Jul-06,"10,383.43","10,484.04","10,343.01","10,353.52","313,686,976",-76.74
27-Jul-06,"10,353.54","10,488.06","10,353.54","10,430.26","310,163,968",87.16
26-Jul-06,"10,413.36","10,413.36","10,316.94","10,343.10","214,493,472",-58.5
25-Jul-06,"10,385.00","10,436.81","10,338.34","10,401.60","313,600,384",50.97
24-Jul-06,"10,313.57","10,393.94","10,313.57","10,350.63","260,779,632",93
21-Jul-06,"10,160.17","10,321.24","10,112.86","10,257.63","268,468,160",58.96
20-Jul-06,"10,261.26","10,361.71","10,034.05","10,198.67","415,678,880",-0.12
19-Jul-06,"10,110.20","10,259.60","10,082.37","10,198.79","332,234,816",7.72
18-Jul-06,"9,975.43","10,200.87","9,975.43","10,191.07","297,379,584",243.24
17-Jul-06,"9,988.42","10,005.38","9,880.91","9,947.83","181,576,208",-79.26
14-Jul-06,"10,030.00","10,080.25","9,952.63","10,027.09","227,613,440",12.11
13-Jul-06,"9,991.09","10,126.73","9,982.93","10,014.98","303,172,992",94.34
12-Jul-06,"9,655.38","9,949.52","9,646.05","9,920.64","258,416,896",264.12
11-Jul-06,"9,510.00","9,680.75","9,437.99","9,656.52","159,984,832",151.67
10-Jul-06,"9,850.00","9,858.26","9,484.91","9,504.85","153,149,808",-331.19
07-Jul-06,"9,916.64","9,956.36","9,827.43","9,836.04","209,557,680",-80.06
06-Jul-06,"9,989.20","10,038.84","9,896.54","9,916.10","273,447,424",-20.39
05-Jul-06,"9,840.00","9,954.74","9,724.40","9,936.49","253,035,712",106.85
04-Jul-06,"9,638.93","9,912.19","9,475.74","9,829.64","245,746,320",225.93
03-Jul-06,"9,938.43","9,962.74","9,565.29","9,603.71","152,448,096",-385.7
30-Jun-06,"10,092.42","10,103.08","9,876.91","9,989.41","335,203,968",147.98
29-Jun-06,"9,636.00","9,841.43","9,636.00","9,841.43","185,156,752",407.28
28-Jun-06,"9,088.87","9,435.71","9,001.92","9,434.15","259,230,656",392.53
27-Jun-06,"9,272.50","9,432.81","9,013.72","9,041.62","194,823,120",-363.08
26-Jun-06,"9,895.82","9,991.59","9,387.22","9,404.70","194,860,368",-402.83
23-Jun-06,"10,214.37","10,319.05","9,795.94","9,807.53","312,266,400",-366.69
22-Jun-06,"10,144.96","10,264.24","10,079.09","10,174.22","324,635,872",71.26
21-Jun-06,"10,046.89","10,202.91","9,937.28","10,102.96","282,771,264",-3.93
20-Jun-06,"9,986.61","10,163.04","9,855.03","10,106.89","303,567,200",163.05
19-Jun-06,"9,853.11","9,968.29","9,760.11","9,943.84","212,529,824",336.73
16-Jun-06,"9,385.68","9,607.11","9,177.46","9,607.11","193,660,944",429.48
15-Jun-06,"8,908.15","9,177.63","8,705.42","9,177.63","165,646,816",408.68
14-Jun-06,"9,192.10","9,458.68","8,748.21","8,768.95","244,240,944",-546.13
13-Jun-06,"9,701.00","9,732.86","9,300.32","9,315.08","143,704,240",-418.15
12-Jun-06,"9,862.57","9,947.67","9,719.73","9,733.23","113,278,448",-116.6
09-Jun-06,"9,523.92","10,014.24","9,457.53","9,849.83","254,759,248",72.64
08-Jun-06,"10,162.00","10,162.00","9,761.20","9,777.19","189,035,120",-425.16
07-Jun-06,"10,520.00","10,575.61","10,166.43","10,202.35","278,084,864",-330.53
06-Jun-06,"10,132.07","10,655.34","10,127.55","10,532.88","377,246,816",158.57
05-Jun-06,"10,355.75","10,436.21","10,336.10","10,374.31","147,111,008",28.08
02-Jun-06,"10,197.90","10,423.52","10,038.18","10,346.23","312,922,944",162.46
01-Jun-06,"9,865.03","10,185.12","9,865.03","10,183.77","251,317,072",383.08
31-May-06,"10,150.92","10,229.21","9,729.81","9,800.69","274,779,360",-318.11
30-May-06,"10,142.79","10,219.02","9,823.39","10,118.80","313,261,536",-128.79
29-May-06,"10,691.98","10,709.51","10,217.16","10,247.59","233,711,056",-412.8
26-May-06,"11,025.75","11,041.43","10,650.54","10,660.39","310,637,312",-358.57
25-May-06,"11,118.97","11,183.10","11,014.56","11,018.96","334,289,600",-97.92
24-May-06,"10,927.11","11,143.48","10,930.25","11,116.88","311,470,208",184.31
23-May-06,"10,951.00","10,966.24","10,886.65","10,932.57","187,948,496",2.57
22-May-06,"10,919.30","10,957.69","10,756.27","10,930.00","336,895,392",68.69
19-May-06,"10,690.00","10,861.31","10,567.07","10,861.31","314,603,136",171.87
18-May-06,"11,095.42","11,095.42","10,670.26","10,689.44","369,297,824",-405.24
17-May-06,"10,710.00","11,095.56","10,710.00","11,094.68","339,188,128",387.12
16-May-06,"11,100.00","11,192.19","10,664.62","10,707.56","339,215,872",-389.71
15-May-06,"11,510.45","11,510.45","11,082.80","11,097.27","286,000,000",-414.27
12-May-06,"11,520.00","11,624.17","11,467.16","11,511.54","300,276,512",-19.77
11-May-06,"11,590.77","11,612.80","11,386.35","11,531.31","307,211,648",-40.59
10-May-06,"11,608.26","11,658.24","11,445.67","11,571.90","336,856,896",-4.93
09-May-06,"11,792.73","11,854.64","11,533.50","11,576.83","460,615,424",-200.08
08-May-06,"11,719.83","11,781.82","11,645.25","11,776.91","346,397,984",90.47
05-May-06,"11,679.43","11,715.91","11,527.16","11,686.44","416,590,016",-3.82
04-May-06,"11,740.00","11,778.70","11,626.94","11,690.26","360,844,640",-37.67
03-May-06,"11,624.61","11,754.79","11,623.74","11,727.93","474,632,608",154.99
02-May-06,"11,340.00","11,572.94","11,336.66","11,572.94","331,884,928",230.77
28-Apr-06,"11,680.26","11,683.72","11,218.10","11,342.17","390,989,088",-341.55
27-Apr-06,"11,900.00","11,916.24","11,613.78","11,683.72","329,596,960",-226.56
26-Apr-06,"11,993.24","12,063.93","11,907.46","11,910.28","487,598,912",-32.02
25-Apr-06,"11,783.00","11,942.30","11,637.06","11,942.30","385,084,000",139.62
24-Apr-06,"12,055.00","12,076.89","11,778.97","11,802.68","269,995,488",-204.92
21-Apr-06,"12,115.83","12,126.85","11,804.64","12,007.60","365,066,880",-68.15
20-Apr-06,"12,133.97","12,175.57","12,053.89","12,075.75","397,272,800",27.61
19-Apr-06,"12,125.00","12,224.54","11,759.46","12,048.14","441,390,304",-67.32
18-Apr-06,"12,298.46","12,337.40","12,103.63","12,115.46","498,905,088",-158.36
17-Apr-06,"12,146.94","12,293.84","12,123.40","12,273.82","583,321,472",136.99
14-Apr-06,"12,108.00","12,142.07","12,045.63","12,136.83","466,176,384",75.84
13-Apr-06,"11,910.84","12,070.04","11,894.52","12,060.99","463,152,576",68.76
10-Apr-06,"12,030.31","12,077.61","11,975.77","11,992.23","521,262,816",55.64
07-Apr-06,"11,714.10","11,936.59","11,714.10","11,936.59","579,757,184",251.8
06-Apr-06,"11,662.17","11,751.10","11,662.17","11,684.79","531,316,640",18.41
05-Apr-06,"11,697.65","11,719.34","11,600.67","11,666.38","509,968,448",1.41
04-Apr-06,"11,623.58","11,709.84","11,623.58","11,664.97","469,125,984",91.03
03-Apr-06,"11,534.75","11,600.53","11,492.93","11,573.94","387,000,896",88.04
31-Mar-06,"11,618.53","11,635.57","11,455.26","11,485.90","485,910,080",-82.79
30-Mar-06,"11,421.00","11,581.60","11,375.46","11,568.69","504,760,000",154.35
29-Mar-06,"11,540.45","11,568.95","11,313.10","11,414.34","553,427,200",-35.18
